product_id,product_name,category,sub_category,brand,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,size,fit,material,sleeve_type,neck_type,pattern,occasion,purpose,care_instructions,features,description,image_url,product_url
500050,Allen Solly Casual Shirt,Fashion,Shirt,Allen Solly,3799,3999,5,4.7,5917,In Stock,ShopWise Fashion,No Warranty,Green,L,Relaxed Fit,100% Cotton,Full Sleeve,Collar Neck,Striped,Office,College,Machine Wash,"100% Cotton, Relaxed Fit, Striped, Machine Wash",Allen Solly Casual Shirt for men made from 100% Cotton. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500050.jpg,https://example.com/products/500050
500051,H&M Cotton Shirt,Fashion,Shirt,H&M,1499,2199,32,4.1,12688,In Stock,ShopWise Fashion,No Warranty,Beige,M,Slim Fit,Linen,Full Sleeve,Collar Neck,Solid,Travel,Daily Wear,Machine Wash,"Linen, Slim Fit, Solid, Machine Wash",H&M Cotton Shirt for men made from Linen. Suitable for travel wear with a comfortable slim fit.,https://example.com/images/mens/500051.jpg,https://example.com/products/500051
500052,Puma Active Polo,Fashion,Polo T-Shirt,Puma,1599,2399,33,4.3,2370,In Stock,ShopWise Fashion,No Warranty,White,XL,Oversized Fit,Cotton Blend,Half Sleeve,Round Neck,Solid,Casual,Workout,Machine Wash,"Cotton Blend, Oversized Fit, Solid, Machine Wash",Puma Active Polo for men made from Cotton Blend. Suitable for casual wear with a comfortable oversized fit.,https://example.com/images/mens/500052.jpg,https://example.com/products/500052
500053,Adidas Essentials Tee,Fashion,T-Shirt,Adidas,1099,1699,35,4.4,4561,In Stock,ShopWise Fashion,No Warranty,Green,XXL,Regular Fit,Linen,Full Sleeve,Round Neck,Checked,Office,Travel,Machine Wash,"Linen, Regular Fit, Checked, Machine Wash",Adidas Essentials Tee for men made from Linen. Suitable for office wear with a comfortable regular fit.,https://example.com/images/mens/500053.jpg,https://example.com/products/500053
500054,Allen Solly Formal Shirt,Fashion,Shirt,Allen Solly,1499,2599,42,4.2,14434,In Stock,ShopWise Fashion,No Warranty,Beige,L,Oversized Fit,100% Cotton,Half Sleeve,Collar Neck,Solid,Casual,Office,Machine Wash,"100% Cotton, Oversized Fit, Solid, Machine Wash",Allen Solly Formal Shirt for men made from 100% Cotton. Suitable for casual wear with a comfortable oversized fit.,https://example.com/images/mens/500054.jpg,https://example.com/products/500054
500055,Adidas Performance Tee,Fashion,T-Shirt,Adidas,599,1099,45,4.6,9260,In Stock,ShopWise Fashion,No Warranty,Olive,XL,Slim Fit,Polyester,Full Sleeve,Round Neck,Checked,Casual,Travel,Machine Wash,"Polyester, Slim Fit, Checked, Machine Wash",Adidas Performance Tee for men made from Polyester. Suitable for casual wear with a comfortable slim fit.,https://example.com/images/mens/500055.jpg,https://example.com/products/500055
500056,Allen Solly Formal Shirt,Fashion,Shirt,Allen Solly,3899,4399,11,5.0,11884,In Stock,ShopWise Fashion,No Warranty,Olive,M,Relaxed Fit,Polyester,Half Sleeve,Collar Neck,Checked,Travel,College,Machine Wash,"Polyester, Relaxed Fit, Checked, Machine Wash",Allen Solly Formal Shirt for men made from Polyester. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500056.jpg,https://example.com/products/500056
500057,Nike Club T-Shirt,Fashion,Shirt,Nike,2499,2699,7,4.5,7825,In Stock,ShopWise Fashion,No Warranty,Green,L,Relaxed Fit,100% Cotton,Full Sleeve,Collar Neck,Striped,Travel,Travel,Machine Wash,"100% Cotton, Relaxed Fit, Striped, Machine Wash",Nike Club T-Shirt for men made from 100% Cotton. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500057.jpg,https://example.com/products/500057
500058,Puma Ess Logo Tee,Fashion,T-Shirt,Puma,1399,1799,22,4.8,5974,In Stock,ShopWise Fashion,No Warranty,Beige,M,Regular Fit,Linen,Half Sleeve,Round Neck,Printed,Gym,Daily Wear,Machine Wash,"Linen, Regular Fit, Printed, Machine Wash",Puma Ess Logo Tee for men made from Linen. Suitable for gym wear with a comfortable regular fit.,https://example.com/images/mens/500058.jpg,https://example.com/products/500058
500059,Allen Solly Formal Shirt,Fashion,Shirt,Allen Solly,3599,4599,22,4.4,5854,In Stock,ShopWise Fashion,No Warranty,Blue,XXL,Relaxed Fit,100% Cotton,Full Sleeve,Collar Neck,Striped,Party,Workout,Machine Wash,"100% Cotton, Relaxed Fit, Striped, Machine Wash",Allen Solly Formal Shirt for men made from 100% Cotton. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500059.jpg,https://example.com/products/500059
500060,Allen Solly Formal Shirt,Fashion,Shirt,Allen Solly,3399,4299,21,4.6,7313,In Stock,ShopWise Fashion,No Warranty,Grey,L,Relaxed Fit,Linen,Half Sleeve,Collar Neck,Solid,Gym,College,Machine Wash,"Linen, Relaxed Fit, Solid, Machine Wash",Allen Solly Formal Shirt for men made from Linen. Suitable for gym wear with a comfortable relaxed fit.,https://example.com/images/mens/500060.jpg,https://example.com/products/500060
500061,Nike Training Tee,Fashion,T-Shirt,Nike,799,1499,47,4.7,14347,In Stock,ShopWise Fashion,No Warranty,White,XXL,Slim Fit,100% Cotton,Half Sleeve,Round Neck,Checked,Gym,Daily Wear,Machine Wash,"100% Cotton, Slim Fit, Checked, Machine Wash",Nike Training Tee for men made from 100% Cotton. Suitable for gym wear with a comfortable slim fit.,https://example.com/images/mens/500061.jpg,https://example.com/products/500061
500062,US Polo Solid Polo,Fashion,Polo T-Shirt,US Polo,2299,3199,28,4.7,3862,In Stock,ShopWise Fashion,No Warranty,Green,L,Regular Fit,Polyester,Half Sleeve,Round Neck,Striped,Travel,Workout,Machine Wash,"Polyester, Regular Fit, Striped, Machine Wash",US Polo Solid Polo for men made from Polyester. Suitable for travel wear with a comfortable regular fit.,https://example.com/images/mens/500062.jpg,https://example.com/products/500062
500063,Adidas Performance Tee,Fashion,T-Shirt,Adidas,499,699,29,4.4,850,In Stock,ShopWise Fashion,No Warranty,Navy,M,Slim Fit,Polyester,Full Sleeve,Round Neck,Striped,Casual,Office,Machine Wash,"Polyester, Slim Fit, Striped, Machine Wash",Adidas Performance Tee for men made from Polyester. Suitable for casual wear with a comfortable slim fit.,https://example.com/images/mens/500063.jpg,https://example.com/products/500063
500064,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,1199,2099,43,4.5,6760,In Stock,ShopWise Fashion,No Warranty,Green,L,Regular Fit,100% Cotton,Full Sleeve,Collar Neck,Striped,Travel,Daily Wear,Machine Wash,"100% Cotton, Regular Fit, Striped, Machine Wash",Van Heusen Formal Shirt for men made from 100% Cotton. Suitable for travel wear with a comfortable regular fit.,https://example.com/images/mens/500064.jpg,https://example.com/products/500064
500065,H&M Cotton Shirt,Fashion,Shirt,H&M,3899,4999,22,4.9,13650,In Stock,ShopWise Fashion,No Warranty,Black,S,Slim Fit,Linen,Full Sleeve,Collar Neck,Checked,Party,Workout,Machine Wash,"Linen, Slim Fit, Checked, Machine Wash",H&M Cotton Shirt for men made from Linen. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500065.jpg,https://example.com/products/500065
500066,Allen Solly Formal Shirt,Fashion,Shirt,Allen Solly,2499,3599,31,4.1,2370,In Stock,ShopWise Fashion,No Warranty,Grey,XL,Relaxed Fit,Cotton Blend,Full Sleeve,Collar Neck,Checked,Party,College,Machine Wash,"Cotton Blend, Relaxed Fit, Checked, Machine Wash",Allen Solly Formal Shirt for men made from Cotton Blend. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500066.jpg,https://example.com/products/500066
500067,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,1599,1799,11,4.9,14206,In Stock,ShopWise Fashion,No Warranty,Maroon,L,Slim Fit,100% Cotton,Full Sleeve,Collar Neck,Printed,Party,Workout,Machine Wash,"100% Cotton, Slim Fit, Printed, Machine Wash",Van Heusen Formal Shirt for men made from 100% Cotton. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500067.jpg,https://example.com/products/500067
500068,Allen Solly Polo T-Shirt,Fashion,Shirt,Allen Solly,999,1799,44,4.9,8203,In Stock,ShopWise Fashion,No Warranty,Navy,L,Slim Fit,Cotton Blend,Full Sleeve,Collar Neck,Solid,Travel,Daily Wear,Machine Wash,"Cotton Blend, Slim Fit, Solid, Machine Wash",Allen Solly Polo T-Shirt for men made from Cotton Blend. Suitable for travel wear with a comfortable slim fit.,https://example.com/images/mens/500068.jpg,https://example.com/products/500068
500069,H&M Cotton Shirt,Fashion,Shirt,H&M,3099,3499,11,4.9,1559,In Stock,ShopWise Fashion,No Warranty,Olive,XL,Relaxed Fit,Linen,Full Sleeve,Collar Neck,Checked,Travel,Workout,Machine Wash,"Linen, Relaxed Fit, Checked, Machine Wash",H&M Cotton Shirt for men made from Linen. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500069.jpg,https://example.com/products/500069
500070,H&M Oversized Tee,Fashion,T-Shirt,H&M,499,799,38,4.0,8428,In Stock,ShopWise Fashion,No Warranty,Green,S,Regular Fit,Linen,Full Sleeve,Round Neck,Solid,Party,Travel,Machine Wash,"Linen, Regular Fit, Solid, Machine Wash",H&M Oversized Tee for men made from Linen. Suitable for party wear with a comfortable regular fit.,https://example.com/images/mens/500070.jpg,https://example.com/products/500070
500071,Allen Solly Casual Shirt,Fashion,Shirt,Allen Solly,3399,3799,11,4.6,14729,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Regular Fit,Linen,Full Sleeve,Collar Neck,Printed,Office,Daily Wear,Machine Wash,"Linen, Regular Fit, Printed, Machine Wash",Allen Solly Casual Shirt for men made from Linen. Suitable for office wear with a comfortable regular fit.,https://example.com/images/mens/500071.jpg,https://example.com/products/500071
500072,H&M Oversized Tee,Fashion,T-Shirt,H&M,1299,2299,43,4.1,1621,In Stock,ShopWise Fashion,No Warranty,Navy,M,Oversized Fit,100% Cotton,Half Sleeve,Round Neck,Striped,Travel,Daily Wear,Machine Wash,"100% Cotton, Oversized Fit, Striped, Machine Wash",H&M Oversized Tee for men made from 100% Cotton. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500072.jpg,https://example.com/products/500072
500073,US Polo Casual Shirt,Fashion,Shirt,US Polo,2399,3499,31,4.9,2539,In Stock,ShopWise Fashion,No Warranty,Black,XL,Slim Fit,Polyester,Full Sleeve,Collar Neck,Printed,Travel,Office,Machine Wash,"Polyester, Slim Fit, Printed, Machine Wash",US Polo Casual Shirt for men made from Polyester. Suitable for travel wear with a comfortable slim fit.,https://example.com/images/mens/500073.jpg,https://example.com/products/500073
500074,Adidas Essentials Tee,Fashion,T-Shirt,Adidas,1099,1999,45,4.5,6074,In Stock,ShopWise Fashion,No Warranty,Olive,L,Relaxed Fit,100% Cotton,Full Sleeve,Round Neck,Striped,Travel,College,Machine Wash,"100% Cotton, Relaxed Fit, Striped, Machine Wash",Adidas Essentials Tee for men made from 100% Cotton. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500074.jpg,https://example.com/products/500074
500075,Peter England Casual Polo,Fashion,Polo T-Shirt,Peter England,1999,2299,13,4.5,2763,In Stock,ShopWise Fashion,No Warranty,Maroon,S,Regular Fit,Dry-Fit Fabric,Full Sleeve,Round Neck,Checked,Office,Daily Wear,Machine Wash,"Dry-Fit Fabric, Regular Fit, Checked, Machine Wash",Peter England Casual Polo for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable regular fit.,https://example.com/images/mens/500075.jpg,https://example.com/products/500075
500076,Puma Graphic Tee,Fashion,T-Shirt,Puma,1599,2399,33,4.6,2536,In Stock,ShopWise Fashion,No Warranty,Navy,XL,Regular Fit,Linen,Half Sleeve,Round Neck,Printed,Office,Daily Wear,Machine Wash,"Linen, Regular Fit, Printed, Machine Wash",Puma Graphic Tee for men made from Linen. Suitable for office wear with a comfortable regular fit.,https://example.com/images/mens/500076.jpg,https://example.com/products/500076
500077,Puma Run T-Shirt,Fashion,Shirt,Puma,1899,2199,14,4.7,4670,In Stock,ShopWise Fashion,No Warranty,Black,L,Oversized Fit,Linen,Half Sleeve,Collar Neck,Printed,Party,Daily Wear,Machine Wash,"Linen, Oversized Fit, Printed, Machine Wash",Puma Run T-Shirt for men made from Linen. Suitable for party wear with a comfortable oversized fit.,https://example.com/images/mens/500077.jpg,https://example.com/products/500077
500078,Allen Solly Polo T-Shirt,Fashion,Shirt,Allen Solly,3699,4099,10,4.5,14983,In Stock,ShopWise Fashion,No Warranty,Grey,L,Slim Fit,Polyester,Full Sleeve,Collar Neck,Solid,Party,Travel,Machine Wash,"Polyester, Slim Fit, Solid, Machine Wash",Allen Solly Polo T-Shirt for men made from Polyester. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500078.jpg,https://example.com/products/500078
500079,Peter England Casual Polo,Fashion,Polo T-Shirt,Peter England,799,1399,43,4.2,7850,In Stock,ShopWise Fashion,No Warranty,White,XL,Slim Fit,Dry-Fit Fabric,Half Sleeve,Round Neck,Solid,Party,Daily Wear,Machine Wash,"Dry-Fit Fabric, Slim Fit, Solid, Machine Wash",Peter England Casual Polo for men made from Dry-Fit Fabric. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500079.jpg,https://example.com/products/500079
500080,Levi's Classic Crew,Fashion,T-Shirt,Levi's,1099,2199,50,4.3,5889,In Stock,ShopWise Fashion,No Warranty,Beige,XXL,Regular Fit,Dry-Fit Fabric,Full Sleeve,Round Neck,Checked,Party,Daily Wear,Machine Wash,"Dry-Fit Fabric, Regular Fit, Checked, Machine Wash",Levi's Classic Crew for men made from Dry-Fit Fabric. Suitable for party wear with a comfortable regular fit.,https://example.com/images/mens/500080.jpg,https://example.com/products/500080
500081,Nike Club T-Shirt,Fashion,Shirt,Nike,3399,4499,24,4.2,7291,In Stock,ShopWise Fashion,No Warranty,Grey,XL,Relaxed Fit,100% Cotton,Half Sleeve,Collar Neck,Checked,Travel,Daily Wear,Machine Wash,"100% Cotton, Relaxed Fit, Checked, Machine Wash",Nike Club T-Shirt for men made from 100% Cotton. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500081.jpg,https://example.com/products/500081
500082,H&M Basic Tee,Fashion,T-Shirt,H&M,999,1699,41,4.4,1050,In Stock,ShopWise Fashion,No Warranty,Beige,S,Oversized Fit,100% Cotton,Half Sleeve,Round Neck,Striped,Party,Workout,Machine Wash,"100% Cotton, Oversized Fit, Striped, Machine Wash",H&M Basic Tee for men made from 100% Cotton. Suitable for party wear with a comfortable oversized fit.,https://example.com/images/mens/500082.jpg,https://example.com/products/500082
500083,Puma Active Polo,Fashion,Polo T-Shirt,Puma,1199,2099,43,4.8,14931,In Stock,ShopWise Fashion,No Warranty,Grey,L,Oversized Fit,100% Cotton,Half Sleeve,Round Neck,Striped,Office,Travel,Machine Wash,"100% Cotton, Oversized Fit, Striped, Machine Wash",Puma Active Polo for men made from 100% Cotton. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500083.jpg,https://example.com/products/500083
500084,H&M Oversized Tee,Fashion,T-Shirt,H&M,599,1599,63,4.5,4112,In Stock,ShopWise Fashion,No Warranty,Maroon,S,Relaxed Fit,Linen,Full Sleeve,Round Neck,Striped,Gym,Office,Machine Wash,"Linen, Relaxed Fit, Striped, Machine Wash",H&M Oversized Tee for men made from Linen. Suitable for gym wear with a comfortable relaxed fit.,https://example.com/images/mens/500084.jpg,https://example.com/products/500084
500085,Puma Run T-Shirt,Fashion,Shirt,Puma,2299,3099,26,5.0,13486,In Stock,ShopWise Fashion,No Warranty,White,XL,Regular Fit,Polyester,Half Sleeve,Collar Neck,Checked,Gym,College,Machine Wash,"Polyester, Regular Fit, Checked, Machine Wash",Puma Run T-Shirt for men made from Polyester. Suitable for gym wear with a comfortable regular fit.,https://example.com/images/mens/500085.jpg,https://example.com/products/500085
500086,Van Heusen Polo T-Shirt,Fashion,Shirt,Van Heusen,3299,4399,25,4.5,4737,In Stock,ShopWise Fashion,No Warranty,Green,L,Slim Fit,Linen,Full Sleeve,Collar Neck,Checked,Casual,Workout,Machine Wash,"Linen, Slim Fit, Checked, Machine Wash",Van Heusen Polo T-Shirt for men made from Linen. Suitable for casual wear with a comfortable slim fit.,https://example.com/images/mens/500086.jpg,https://example.com/products/500086
500087,Puma Run T-Shirt,Fashion,Shirt,Puma,1799,2099,14,4.7,13632,In Stock,ShopWise Fashion,No Warranty,Black,XL,Regular Fit,Linen,Full Sleeve,Collar Neck,Solid,Party,Daily Wear,Machine Wash,"Linen, Regular Fit, Solid, Machine Wash",Puma Run T-Shirt for men made from Linen. Suitable for party wear with a comfortable regular fit.,https://example.com/images/mens/500087.jpg,https://example.com/products/500087
500088,Allen Solly Casual Shirt,Fashion,Shirt,Allen Solly,2799,3499,20,4.6,12876,In Stock,ShopWise Fashion,No Warranty,Blue,M,Oversized Fit,100% Cotton,Half Sleeve,Collar Neck,Solid,Casual,Travel,Machine Wash,"100% Cotton, Oversized Fit, Solid, Machine Wash",Allen Solly Casual Shirt for men made from 100% Cotton. Suitable for casual wear with a comfortable oversized fit.,https://example.com/images/mens/500088.jpg,https://example.com/products/500088
500089,H&M Basic Tee,Fashion,T-Shirt,H&M,2399,2899,17,4.9,14919,In Stock,ShopWise Fashion,No Warranty,Navy,XL,Slim Fit,100% Cotton,Full Sleeve,Round Neck,Checked,Party,Daily Wear,Machine Wash,"100% Cotton, Slim Fit, Checked, Machine Wash",H&M Basic Tee for men made from 100% Cotton. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500089.jpg,https://example.com/products/500089
500090,Zara Linen Shirt,Fashion,Shirt,Zara,1999,2299,13,4.2,11907,In Stock,ShopWise Fashion,No Warranty,Maroon,XXL,Oversized Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Printed,Office,Travel,Machine Wash,"Dry-Fit Fabric, Oversized Fit, Printed, Machine Wash",Zara Linen Shirt for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500090.jpg,https://example.com/products/500090
500091,Levi's Slim Fit Shirt,Fashion,Shirt,Levi's,1099,2199,50,4.5,163,In Stock,ShopWise Fashion,No Warranty,Green,XXL,Slim Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Printed,Office,Office,Machine Wash,"Dry-Fit Fabric, Slim Fit, Printed, Machine Wash",Levi's Slim Fit Shirt for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable slim fit.,https://example.com/images/mens/500091.jpg,https://example.com/products/500091
500092,Adidas Own The Run Tee,Fashion,T-Shirt,Adidas,2099,2799,25,4.7,11169,In Stock,ShopWise Fashion,No Warranty,Blue,XL,Oversized Fit,Cotton Blend,Full Sleeve,Round Neck,Striped,Travel,College,Machine Wash,"Cotton Blend, Oversized Fit, Striped, Machine Wash",Adidas Own The Run Tee for men made from Cotton Blend. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500092.jpg,https://example.com/products/500092
500093,Puma Active Polo,Fashion,Polo T-Shirt,Puma,1999,2899,31,4.8,12523,In Stock,ShopWise Fashion,No Warranty,Black,M,Slim Fit,100% Cotton,Half Sleeve,Round Neck,Solid,Travel,College,Machine Wash,"100% Cotton, Slim Fit, Solid, Machine Wash",Puma Active Polo for men made from 100% Cotton. Suitable for travel wear with a comfortable slim fit.,https://example.com/images/mens/500093.jpg,https://example.com/products/500093
500094,Zara Regular Tee,Fashion,T-Shirt,Zara,1199,2299,48,4.5,9036,In Stock,ShopWise Fashion,No Warranty,Blue,XXL,Relaxed Fit,100% Cotton,Half Sleeve,Round Neck,Striped,Gym,Travel,Machine Wash,"100% Cotton, Relaxed Fit, Striped, Machine Wash",Zara Regular Tee for men made from 100% Cotton. Suitable for gym wear with a comfortable relaxed fit.,https://example.com/images/mens/500094.jpg,https://example.com/products/500094
500095,Peter England Casual Polo,Fashion,Polo T-Shirt,Peter England,2499,3199,22,4.2,2467,In Stock,ShopWise Fashion,No Warranty,Olive,L,Slim Fit,Linen,Full Sleeve,Round Neck,Checked,Travel,Office,Machine Wash,"Linen, Slim Fit, Checked, Machine Wash",Peter England Casual Polo for men made from Linen. Suitable for travel wear with a comfortable slim fit.,https://example.com/images/mens/500095.jpg,https://example.com/products/500095
500096,Peter England Casual Polo,Fashion,Polo T-Shirt,Peter England,2599,3599,28,4.7,3357,In Stock,ShopWise Fashion,No Warranty,Beige,M,Oversized Fit,Linen,Full Sleeve,Round Neck,Checked,Travel,Workout,Machine Wash,"Linen, Oversized Fit, Checked, Machine Wash",Peter England Casual Polo for men made from Linen. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500096.jpg,https://example.com/products/500096
500097,Nike Dri-FIT Tee,Fashion,T-Shirt,Nike,1599,2299,30,4.8,1566,In Stock,ShopWise Fashion,No Warranty,Beige,XXL,Relaxed Fit,Linen,Half Sleeve,Round Neck,Solid,Office,Office,Machine Wash,"Linen, Relaxed Fit, Solid, Machine Wash",Nike Dri-FIT Tee for men made from Linen. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500097.jpg,https://example.com/products/500097
500098,Levi's Logo Tee,Fashion,T-Shirt,Levi's,1699,2799,39,4.1,6892,In Stock,ShopWise Fashion,No Warranty,White,L,Oversized Fit,100% Cotton,Full Sleeve,Round Neck,Checked,Gym,Office,Machine Wash,"100% Cotton, Oversized Fit, Checked, Machine Wash",Levi's Logo Tee for men made from 100% Cotton. Suitable for gym wear with a comfortable oversized fit.,https://example.com/images/mens/500098.jpg,https://example.com/products/500098
500099,Nike Dri-FIT Tee,Fashion,T-Shirt,Nike,1699,2799,39,4.6,1790,In Stock,ShopWise Fashion,No Warranty,White,XXL,Slim Fit,Linen,Half Sleeve,Round Neck,Striped,Casual,Travel,Machine Wash,"Linen, Slim Fit, Striped, Machine Wash",Nike Dri-FIT Tee for men made from Linen. Suitable for casual wear with a comfortable slim fit.,https://example.com/images/mens/500099.jpg,https://example.com/products/500099
