product_id,product_name,category,sub_category,brand,price,original_price,discount_percentage,rating,review_count,stock_status,seller,warranty,color,size,fit,material,sleeve_type,neck_type,pattern,occasion,purpose,care_instructions,features,description,image_url,product_url
500150,Puma Ess Logo Tee,Fashion,T-Shirt,Puma,1799,2699,33,4.5,10674,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Regular Fit,Cotton Blend,Half Sleeve,Round Neck,Printed,Party,Workout,Machine Wash,"Cotton Blend, Regular Fit, Printed, Machine Wash",Puma Ess Logo Tee for men made from Cotton Blend. Suitable for party wear with a comfortable regular fit.,https://example.com/images/mens/500150.jpg,https://example.com/products/500150
500151,H&M Basic Tee,Fashion,T-Shirt,H&M,599,1199,50,4.2,676,In Stock,ShopWise Fashion,No Warranty,Navy,L,Relaxed Fit,Cotton Blend,Full Sleeve,Round Neck,Checked,Party,Office,Machine Wash,"Cotton Blend, Relaxed Fit, Checked, Machine Wash",H&M Basic Tee for men made from Cotton Blend. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500151.jpg,https://example.com/products/500151
500152,Van Heusen Slim Fit Shirt,Fashion,Shirt,Van Heusen,3899,4799,19,4.1,2940,In Stock,ShopWise Fashion,No Warranty,Beige,S,Relaxed Fit,Dry-Fit Fabric,Full Sleeve,Collar Neck,Printed,Office,Office,Machine Wash,"Dry-Fit Fabric, Relaxed Fit, Printed, Machine Wash",Van Heusen Slim Fit Shirt for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500152.jpg,https://example.com/products/500152
500153,Zara Premium Shirt,Fashion,Shirt,Zara,2399,3399,29,4.7,5828,In Stock,ShopWise Fashion,No Warranty,Beige,S,Oversized Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Printed,Office,Office,Machine Wash,"Dry-Fit Fabric, Oversized Fit, Printed, Machine Wash",Zara Premium Shirt for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500153.jpg,https://example.com/products/500153
500154,Nike Dri-FIT Tee,Fashion,T-Shirt,Nike,599,1699,65,4.3,11494,In Stock,ShopWise Fashion,No Warranty,Beige,XXL,Relaxed Fit,Linen,Full Sleeve,Round Neck,Checked,Casual,Daily Wear,Machine Wash,"Linen, Relaxed Fit, Checked, Machine Wash",Nike Dri-FIT Tee for men made from Linen. Suitable for casual wear with a comfortable relaxed fit.,https://example.com/images/mens/500154.jpg,https://example.com/products/500154
500155,Allen Solly Polo T-Shirt,Fashion,Shirt,Allen Solly,3399,3999,15,4.0,4208,In Stock,ShopWise Fashion,No Warranty,Beige,M,Slim Fit,Polyester,Full Sleeve,Collar Neck,Solid,Gym,Travel,Machine Wash,"Polyester, Slim Fit, Solid, Machine Wash",Allen Solly Polo T-Shirt for men made from Polyester. Suitable for gym wear with a comfortable slim fit.,https://example.com/images/mens/500155.jpg,https://example.com/products/500155
500156,Peter England Checked Shirt,Fashion,Shirt,Peter England,2399,3099,23,4.2,4323,In Stock,ShopWise Fashion,No Warranty,Green,XL,Slim Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Printed,Gym,Office,Machine Wash,"Dry-Fit Fabric, Slim Fit, Printed, Machine Wash",Peter England Checked Shirt for men made from Dry-Fit Fabric. Suitable for gym wear with a comfortable slim fit.,https://example.com/images/mens/500156.jpg,https://example.com/products/500156
500157,Zara Regular Tee,Fashion,T-Shirt,Zara,2199,2899,24,4.4,11719,In Stock,ShopWise Fashion,No Warranty,Maroon,L,Slim Fit,Polyester,Full Sleeve,Round Neck,Checked,Gym,Office,Machine Wash,"Polyester, Slim Fit, Checked, Machine Wash",Zara Regular Tee for men made from Polyester. Suitable for gym wear with a comfortable slim fit.,https://example.com/images/mens/500157.jpg,https://example.com/products/500157
500158,Zara Premium Shirt,Fashion,Shirt,Zara,2699,3199,16,4.2,3856,In Stock,ShopWise Fashion,No Warranty,Navy,L,Oversized Fit,Cotton Blend,Half Sleeve,Collar Neck,Striped,Travel,Office,Machine Wash,"Cotton Blend, Oversized Fit, Striped, Machine Wash",Zara Premium Shirt for men made from Cotton Blend. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500158.jpg,https://example.com/products/500158
500159,Allen Solly Casual Shirt,Fashion,Shirt,Allen Solly,3499,4599,24,4.9,1472,In Stock,ShopWise Fashion,No Warranty,Navy,XL,Oversized Fit,Cotton Blend,Half Sleeve,Collar Neck,Checked,Office,Daily Wear,Machine Wash,"Cotton Blend, Oversized Fit, Checked, Machine Wash",Allen Solly Casual Shirt for men made from Cotton Blend. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500159.jpg,https://example.com/products/500159
500160,Nike Club T-Shirt,Fashion,Shirt,Nike,1099,1799,39,4.8,6612,In Stock,ShopWise Fashion,No Warranty,Navy,XXL,Slim Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Printed,Casual,Daily Wear,Machine Wash,"Dry-Fit Fabric, Slim Fit, Printed, Machine Wash",Nike Club T-Shirt for men made from Dry-Fit Fabric. Suitable for casual wear with a comfortable slim fit.,https://example.com/images/mens/500160.jpg,https://example.com/products/500160
500161,Puma Graphic Tee,Fashion,T-Shirt,Puma,1599,2599,38,4.4,6221,In Stock,ShopWise Fashion,No Warranty,Grey,XL,Relaxed Fit,Cotton Blend,Half Sleeve,Round Neck,Checked,Casual,Office,Machine Wash,"Cotton Blend, Relaxed Fit, Checked, Machine Wash",Puma Graphic Tee for men made from Cotton Blend. Suitable for casual wear with a comfortable relaxed fit.,https://example.com/images/mens/500161.jpg,https://example.com/products/500161
500162,Zara Linen Shirt,Fashion,Shirt,Zara,999,1799,44,4.6,3958,In Stock,ShopWise Fashion,No Warranty,White,M,Oversized Fit,Polyester,Full Sleeve,Collar Neck,Solid,Travel,College,Machine Wash,"Polyester, Oversized Fit, Solid, Machine Wash",Zara Linen Shirt for men made from Polyester. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500162.jpg,https://example.com/products/500162
500163,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,3599,3799,5,4.2,6296,In Stock,ShopWise Fashion,No Warranty,Green,XL,Relaxed Fit,100% Cotton,Half Sleeve,Collar Neck,Solid,Office,College,Machine Wash,"100% Cotton, Relaxed Fit, Solid, Machine Wash",Van Heusen Formal Shirt for men made from 100% Cotton. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500163.jpg,https://example.com/products/500163
500164,Adidas 3-Stripes Polo,Fashion,Polo T-Shirt,Adidas,2099,2799,25,4.5,13871,In Stock,ShopWise Fashion,No Warranty,Blue,S,Oversized Fit,100% Cotton,Half Sleeve,Round Neck,Solid,Gym,Daily Wear,Machine Wash,"100% Cotton, Oversized Fit, Solid, Machine Wash",Adidas 3-Stripes Polo for men made from 100% Cotton. Suitable for gym wear with a comfortable oversized fit.,https://example.com/images/mens/500164.jpg,https://example.com/products/500164
500165,Adidas Essentials Tee,Fashion,T-Shirt,Adidas,1599,1999,20,4.4,972,In Stock,ShopWise Fashion,No Warranty,Beige,XXL,Slim Fit,Dry-Fit Fabric,Full Sleeve,Round Neck,Solid,Party,Daily Wear,Machine Wash,"Dry-Fit Fabric, Slim Fit, Solid, Machine Wash",Adidas Essentials Tee for men made from Dry-Fit Fabric. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500165.jpg,https://example.com/products/500165
500166,Van Heusen Slim Fit Shirt,Fashion,Shirt,Van Heusen,1799,2799,36,4.9,180,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Regular Fit,Polyester,Full Sleeve,Collar Neck,Printed,Casual,College,Machine Wash,"Polyester, Regular Fit, Printed, Machine Wash",Van Heusen Slim Fit Shirt for men made from Polyester. Suitable for casual wear with a comfortable regular fit.,https://example.com/images/mens/500166.jpg,https://example.com/products/500166
500167,Nike Training Tee,Fashion,T-Shirt,Nike,1599,2299,30,4.5,3428,In Stock,ShopWise Fashion,No Warranty,Maroon,S,Regular Fit,Polyester,Full Sleeve,Round Neck,Solid,Party,Daily Wear,Machine Wash,"Polyester, Regular Fit, Solid, Machine Wash",Nike Training Tee for men made from Polyester. Suitable for party wear with a comfortable regular fit.,https://example.com/images/mens/500167.jpg,https://example.com/products/500167
500168,Allen Solly Casual Shirt,Fashion,Shirt,Allen Solly,1299,1699,24,4.2,6975,In Stock,ShopWise Fashion,No Warranty,Black,XXL,Oversized Fit,Linen,Half Sleeve,Collar Neck,Printed,Gym,College,Machine Wash,"Linen, Oversized Fit, Printed, Machine Wash",Allen Solly Casual Shirt for men made from Linen. Suitable for gym wear with a comfortable oversized fit.,https://example.com/images/mens/500168.jpg,https://example.com/products/500168
500169,US Polo Solid Polo,Fashion,Polo T-Shirt,US Polo,999,1899,47,4.6,13184,In Stock,ShopWise Fashion,No Warranty,Blue,XXL,Oversized Fit,100% Cotton,Half Sleeve,Round Neck,Solid,Party,Travel,Machine Wash,"100% Cotton, Oversized Fit, Solid, Machine Wash",US Polo Solid Polo for men made from 100% Cotton. Suitable for party wear with a comfortable oversized fit.,https://example.com/images/mens/500169.jpg,https://example.com/products/500169
500170,Puma Graphic Tee,Fashion,T-Shirt,Puma,899,1799,50,4.5,10833,In Stock,ShopWise Fashion,No Warranty,White,M,Relaxed Fit,Dry-Fit Fabric,Full Sleeve,Round Neck,Solid,Office,Travel,Machine Wash,"Dry-Fit Fabric, Relaxed Fit, Solid, Machine Wash",Puma Graphic Tee for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500170.jpg,https://example.com/products/500170
500171,Zara Premium Shirt,Fashion,Shirt,Zara,2999,3299,9,4.7,7980,In Stock,ShopWise Fashion,No Warranty,Grey,L,Relaxed Fit,Polyester,Full Sleeve,Collar Neck,Checked,Gym,College,Machine Wash,"Polyester, Relaxed Fit, Checked, Machine Wash",Zara Premium Shirt for men made from Polyester. Suitable for gym wear with a comfortable relaxed fit.,https://example.com/images/mens/500171.jpg,https://example.com/products/500171
500172,Nike Training Tee,Fashion,T-Shirt,Nike,1899,2999,37,4.3,7560,In Stock,ShopWise Fashion,No Warranty,Blue,S,Regular Fit,Cotton Blend,Half Sleeve,Round Neck,Printed,Casual,College,Machine Wash,"Cotton Blend, Regular Fit, Printed, Machine Wash",Nike Training Tee for men made from Cotton Blend. Suitable for casual wear with a comfortable regular fit.,https://example.com/images/mens/500172.jpg,https://example.com/products/500172
500173,Puma Active Polo,Fashion,Polo T-Shirt,Puma,1199,2299,48,4.2,1691,In Stock,ShopWise Fashion,No Warranty,White,S,Relaxed Fit,Polyester,Full Sleeve,Round Neck,Striped,Casual,Workout,Machine Wash,"Polyester, Relaxed Fit, Striped, Machine Wash",Puma Active Polo for men made from Polyester. Suitable for casual wear with a comfortable relaxed fit.,https://example.com/images/mens/500173.jpg,https://example.com/products/500173
500174,Adidas Essentials Tee,Fashion,T-Shirt,Adidas,999,1199,17,4.4,4781,In Stock,ShopWise Fashion,No Warranty,Blue,XL,Relaxed Fit,Polyester,Half Sleeve,Round Neck,Solid,Travel,Office,Machine Wash,"Polyester, Relaxed Fit, Solid, Machine Wash",Adidas Essentials Tee for men made from Polyester. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500174.jpg,https://example.com/products/500174
500175,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,1799,1999,10,4.5,14093,In Stock,ShopWise Fashion,No Warranty,Green,M,Slim Fit,Cotton Blend,Half Sleeve,Collar Neck,Printed,Gym,Daily Wear,Machine Wash,"Cotton Blend, Slim Fit, Printed, Machine Wash",Van Heusen Formal Shirt for men made from Cotton Blend. Suitable for gym wear with a comfortable slim fit.,https://example.com/images/mens/500175.jpg,https://example.com/products/500175
500176,H&M Basic Tee,Fashion,T-Shirt,H&M,899,1799,50,4.3,12351,In Stock,ShopWise Fashion,No Warranty,Green,M,Oversized Fit,Polyester,Full Sleeve,Round Neck,Solid,Office,Travel,Machine Wash,"Polyester, Oversized Fit, Solid, Machine Wash",H&M Basic Tee for men made from Polyester. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500176.jpg,https://example.com/products/500176
500177,Zara Regular Tee,Fashion,T-Shirt,Zara,2299,2699,15,4.8,4726,In Stock,ShopWise Fashion,No Warranty,Navy,XL,Slim Fit,Polyester,Full Sleeve,Round Neck,Checked,Gym,Travel,Machine Wash,"Polyester, Slim Fit, Checked, Machine Wash",Zara Regular Tee for men made from Polyester. Suitable for gym wear with a comfortable slim fit.,https://example.com/images/mens/500177.jpg,https://example.com/products/500177
500178,Levi's Logo Tee,Fashion,T-Shirt,Levi's,1599,1899,16,4.3,10745,In Stock,ShopWise Fashion,No Warranty,Olive,S,Regular Fit,Linen,Half Sleeve,Round Neck,Checked,Casual,Travel,Machine Wash,"Linen, Regular Fit, Checked, Machine Wash",Levi's Logo Tee for men made from Linen. Suitable for casual wear with a comfortable regular fit.,https://example.com/images/mens/500178.jpg,https://example.com/products/500178
500179,Zara Regular Tee,Fashion,T-Shirt,Zara,1499,1999,25,4.5,14341,In Stock,ShopWise Fashion,No Warranty,Navy,S,Regular Fit,Dry-Fit Fabric,Full Sleeve,Round Neck,Checked,Office,Workout,Machine Wash,"Dry-Fit Fabric, Regular Fit, Checked, Machine Wash",Zara Regular Tee for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable regular fit.,https://example.com/images/mens/500179.jpg,https://example.com/products/500179
500180,Van Heusen Polo T-Shirt,Fashion,Shirt,Van Heusen,2199,3299,33,4.8,1536,In Stock,ShopWise Fashion,No Warranty,Black,M,Slim Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Striped,Party,Office,Machine Wash,"Dry-Fit Fabric, Slim Fit, Striped, Machine Wash",Van Heusen Polo T-Shirt for men made from Dry-Fit Fabric. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500180.jpg,https://example.com/products/500180
500181,Nike Training Tee,Fashion,T-Shirt,Nike,699,1499,53,4.5,12960,In Stock,ShopWise Fashion,No Warranty,Blue,XXL,Relaxed Fit,Polyester,Full Sleeve,Round Neck,Solid,Gym,Travel,Machine Wash,"Polyester, Relaxed Fit, Solid, Machine Wash",Nike Training Tee for men made from Polyester. Suitable for gym wear with a comfortable relaxed fit.,https://example.com/images/mens/500181.jpg,https://example.com/products/500181
500182,H&M Basic Tee,Fashion,T-Shirt,H&M,1599,2399,33,4.4,12132,In Stock,ShopWise Fashion,No Warranty,Grey,XL,Relaxed Fit,100% Cotton,Half Sleeve,Round Neck,Printed,Office,Workout,Machine Wash,"100% Cotton, Relaxed Fit, Printed, Machine Wash",H&M Basic Tee for men made from 100% Cotton. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500182.jpg,https://example.com/products/500182
500183,Nike Training Tee,Fashion,T-Shirt,Nike,1399,2299,39,4.2,10132,In Stock,ShopWise Fashion,No Warranty,Green,L,Regular Fit,Dry-Fit Fabric,Full Sleeve,Round Neck,Solid,Office,Travel,Machine Wash,"Dry-Fit Fabric, Regular Fit, Solid, Machine Wash",Nike Training Tee for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable regular fit.,https://example.com/images/mens/500183.jpg,https://example.com/products/500183
500184,Allen Solly Polo T-Shirt,Fashion,Shirt,Allen Solly,2499,3199,22,4.7,7618,In Stock,ShopWise Fashion,No Warranty,Blue,XXL,Relaxed Fit,Linen,Half Sleeve,Collar Neck,Printed,Party,Office,Machine Wash,"Linen, Relaxed Fit, Printed, Machine Wash",Allen Solly Polo T-Shirt for men made from Linen. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500184.jpg,https://example.com/products/500184
500185,Allen Solly Polo T-Shirt,Fashion,Shirt,Allen Solly,3199,3699,14,4.2,468,In Stock,ShopWise Fashion,No Warranty,Grey,XXL,Oversized Fit,100% Cotton,Full Sleeve,Collar Neck,Printed,Party,College,Machine Wash,"100% Cotton, Oversized Fit, Printed, Machine Wash",Allen Solly Polo T-Shirt for men made from 100% Cotton. Suitable for party wear with a comfortable oversized fit.,https://example.com/images/mens/500185.jpg,https://example.com/products/500185
500186,Nike Training Tee,Fashion,T-Shirt,Nike,899,1199,25,4.6,11099,In Stock,ShopWise Fashion,No Warranty,Grey,XL,Slim Fit,Cotton Blend,Half Sleeve,Round Neck,Solid,Party,Office,Machine Wash,"Cotton Blend, Slim Fit, Solid, Machine Wash",Nike Training Tee for men made from Cotton Blend. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500186.jpg,https://example.com/products/500186
500187,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,1899,2199,14,4.5,8404,In Stock,ShopWise Fashion,No Warranty,Maroon,XXL,Relaxed Fit,Cotton Blend,Full Sleeve,Collar Neck,Solid,Travel,Daily Wear,Machine Wash,"Cotton Blend, Relaxed Fit, Solid, Machine Wash",Van Heusen Formal Shirt for men made from Cotton Blend. Suitable for travel wear with a comfortable relaxed fit.,https://example.com/images/mens/500187.jpg,https://example.com/products/500187
500188,Adidas 3-Stripes Polo,Fashion,Polo T-Shirt,Adidas,1399,2199,36,4.1,9144,In Stock,ShopWise Fashion,No Warranty,Navy,XXL,Relaxed Fit,Polyester,Full Sleeve,Round Neck,Printed,Party,Workout,Machine Wash,"Polyester, Relaxed Fit, Printed, Machine Wash",Adidas 3-Stripes Polo for men made from Polyester. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500188.jpg,https://example.com/products/500188
500189,Peter England Cotton Shirt,Fashion,Shirt,Peter England,3599,4399,18,4.3,5072,In Stock,ShopWise Fashion,No Warranty,Navy,L,Regular Fit,Polyester,Half Sleeve,Collar Neck,Striped,Gym,College,Machine Wash,"Polyester, Regular Fit, Striped, Machine Wash",Peter England Cotton Shirt for men made from Polyester. Suitable for gym wear with a comfortable regular fit.,https://example.com/images/mens/500189.jpg,https://example.com/products/500189
500190,Peter England Checked Shirt,Fashion,Shirt,Peter England,2099,2899,28,4.6,1904,In Stock,ShopWise Fashion,No Warranty,Blue,XXL,Oversized Fit,Polyester,Half Sleeve,Collar Neck,Striped,Casual,College,Machine Wash,"Polyester, Oversized Fit, Striped, Machine Wash",Peter England Checked Shirt for men made from Polyester. Suitable for casual wear with a comfortable oversized fit.,https://example.com/images/mens/500190.jpg,https://example.com/products/500190
500191,Nike Sports Polo,Fashion,Polo T-Shirt,Nike,1099,1499,27,4.7,11293,In Stock,ShopWise Fashion,No Warranty,White,M,Oversized Fit,Linen,Full Sleeve,Round Neck,Printed,Gym,Travel,Machine Wash,"Linen, Oversized Fit, Printed, Machine Wash",Nike Sports Polo for men made from Linen. Suitable for gym wear with a comfortable oversized fit.,https://example.com/images/mens/500191.jpg,https://example.com/products/500191
500192,Puma Active Polo,Fashion,Polo T-Shirt,Puma,2499,3499,29,4.1,5314,In Stock,ShopWise Fashion,No Warranty,Grey,L,Relaxed Fit,Dry-Fit Fabric,Half Sleeve,Round Neck,Striped,Office,Travel,Machine Wash,"Dry-Fit Fabric, Relaxed Fit, Striped, Machine Wash",Puma Active Polo for men made from Dry-Fit Fabric. Suitable for office wear with a comfortable relaxed fit.,https://example.com/images/mens/500192.jpg,https://example.com/products/500192
500193,Zara Linen Shirt,Fashion,Shirt,Zara,3699,4199,12,4.3,6127,In Stock,ShopWise Fashion,No Warranty,Blue,S,Slim Fit,Dry-Fit Fabric,Half Sleeve,Collar Neck,Striped,Casual,College,Machine Wash,"Dry-Fit Fabric, Slim Fit, Striped, Machine Wash",Zara Linen Shirt for men made from Dry-Fit Fabric. Suitable for casual wear with a comfortable slim fit.,https://example.com/images/mens/500193.jpg,https://example.com/products/500193
500194,H&M Oversized Tee,Fashion,T-Shirt,H&M,1299,2299,43,4.0,14660,In Stock,ShopWise Fashion,No Warranty,Olive,XXL,Relaxed Fit,Dry-Fit Fabric,Half Sleeve,Round Neck,Solid,Party,Workout,Machine Wash,"Dry-Fit Fabric, Relaxed Fit, Solid, Machine Wash",H&M Oversized Tee for men made from Dry-Fit Fabric. Suitable for party wear with a comfortable relaxed fit.,https://example.com/images/mens/500194.jpg,https://example.com/products/500194
500195,H&M Cotton Shirt,Fashion,Shirt,H&M,2199,2499,12,4.6,10074,In Stock,ShopWise Fashion,No Warranty,Green,M,Oversized Fit,Linen,Half Sleeve,Collar Neck,Striped,Party,Travel,Machine Wash,"Linen, Oversized Fit, Striped, Machine Wash",H&M Cotton Shirt for men made from Linen. Suitable for party wear with a comfortable oversized fit.,https://example.com/images/mens/500195.jpg,https://example.com/products/500195
500196,H&M Cotton Shirt,Fashion,Shirt,H&M,1399,2399,42,4.2,12967,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Oversized Fit,Cotton Blend,Full Sleeve,Collar Neck,Striped,Office,Workout,Machine Wash,"Cotton Blend, Oversized Fit, Striped, Machine Wash",H&M Cotton Shirt for men made from Cotton Blend. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500196.jpg,https://example.com/products/500196
500197,Van Heusen Formal Shirt,Fashion,Shirt,Van Heusen,2499,3499,29,4.3,8210,In Stock,ShopWise Fashion,No Warranty,Olive,XXL,Oversized Fit,Dry-Fit Fabric,Full Sleeve,Collar Neck,Solid,Travel,Workout,Machine Wash,"Dry-Fit Fabric, Oversized Fit, Solid, Machine Wash",Van Heusen Formal Shirt for men made from Dry-Fit Fabric. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500197.jpg,https://example.com/products/500197
500198,US Polo Solid Polo,Fashion,Polo T-Shirt,US Polo,1799,2699,33,4.1,8732,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Oversized Fit,Polyester,Full Sleeve,Round Neck,Printed,Office,Office,Machine Wash,"Polyester, Oversized Fit, Printed, Machine Wash",US Polo Solid Polo for men made from Polyester. Suitable for office wear with a comfortable oversized fit.,https://example.com/images/mens/500198.jpg,https://example.com/products/500198
500199,Levi's Logo Tee,Fashion,T-Shirt,Levi's,999,1199,17,4.7,3268,In Stock,ShopWise Fashion,No Warranty,Beige,XL,Slim Fit,Polyester,Half Sleeve,Round Neck,Solid,Party,Daily Wear,Machine Wash,"Polyester, Slim Fit, Solid, Machine Wash",Levi's Logo Tee for men made from Polyester. Suitable for party wear with a comfortable slim fit.,https://example.com/images/mens/500199.jpg,https://example.com/products/500199
500200,Zara Regular Tee,Fashion,T-Shirt,Zara,2099,3099,32,4.8,3077,In Stock,ShopWise Fashion,No Warranty,Olive,M,Oversized Fit,Linen,Half Sleeve,Round Neck,Printed,Travel,Workout,Machine Wash,"Linen, Oversized Fit, Printed, Machine Wash",Zara Regular Tee for men made from Linen. Suitable for travel wear with a comfortable oversized fit.,https://example.com/images/mens/500200.jpg,https://example.com/products/500200
